Chamber_Pressure_bar,O/F,T_chamber_K,T_exit_Frozen_K,T_exit_Shift_K,M_exit_Frozen,M_exit_Shift,Velocity_exit_Frozen_m_s,Velocity_exit_Shift_m_s,Isp_Frozen_s,Isp_Equilibrium_s,X_H2O,X_H2,X_OH,X_O2,X_H
200,6.1,3740.5843506629517,1468.316132339627,1851.2015790842388,13.592470872997009,14.311264627852232,3995.32415807723,4171.023955605536,407.4096820093743,425.32607522502957,0.7684580608039493,0.2312157603688195,6.435072899735252e-05,8.107488045310862e-08,0.0002616912520754196
200,6.2,3753.5837664963165,1477.4046391495333,1883.3158583062122,13.74390959438931,14.512151101250266,3982.1387984692506,4163.423945718063,406.0651495127542,424.5510898949247,0.7809917159295773,0.21858845421289455,9.257944005887604e-05,1.6344321341908445e-07,0.0003269819901481975
200,6.3,3765.5287446802095,1485.8380903329025,1915.4384847721558,13.89323672439273,14.712844507311488,3968.824807084965,4155.5668291627935,404.7075002253537,423.7498869810581,0.7935034352501266,0.20595953540069553,0.00013196780308585623,3.254758684680811e-07,0.0004045414616613276
200,6.4,3776.4464157638595,1493.6282628296806,1947.5589331273775,14.040433938613365,14.913296980038226,3955.3950578665304,4147.444802910269,403.3380469239272,422.92167079586494,0.8059864034421436,0.19333046666166087,0.00018650393759012509,6.412406668434893e-07,0.00049562907108866
200,6.5,3786.365610792587,1500.7885562055299,1979.6618569516188,14.18548752220417,15.113448528988409,3941.8625378352635,4139.048274010573,401.9581139160941,422.0654631306892,0.8184316700759612,0.1807036225086513,0.00026147931560735433,1.251905192606018e-06,0.0006013347273665513
200,6.6,3795.31682594835,1507.3339622164212,2011.7251472584444,14.328388651116649,15.313223162850218,3928.2403336249713,4130.365639825532,400.56903566712094,421.1800808457049,0.8308273987902417,0.16808269597787667,0.0003638877696487135,2.4260317534666966e-06,0.0007224482989074985
200,6.7,3803.3321385955674,1513.2809951061474,2043.7170215692065,14.469133587061146,15.512523194265688,3914.5416040741875,4121.383016216371,399.17215400510753,420.264108152771,0.8431577786472653,0.15547330655641664,0.0005029413659924215,4.674788371146499e-06,0.0008592838081733614
200,6.8,3810.4450767326816,1518.6475916370468,2075.5915151908766,14.607723777975348,15.711220556430561,3900.779534701304,4112.083905337115,397.7688134787419,419.31586273978525,0.8554013937504796,0.14288394082177774,0.0006907319944425164,8.973922080253757e-06,0.0010114435763472897
200,6.9,3816.6904467375616,1523.4529810544982,2107.28126643527,14.744165860710112,15.909143050264062,3886.9672791042312,4102.448798928691,396.3603553817289,418.3333553179415,0.8675286937680367,0.13032746516095975,0.0009430632205855978,1.7195909112916584e-05,0.0011775018915944199
200,7.0,3822.1041252854247,1527.7175289554323,2138.6856097267305,14.87847156551867,16.106051754407684,3873.1178901597336,4092.4547293192254,394.9481107370747,417.3142438365013,0.8794979267532924,0.11782365628410368,0.0012804477266618096,3.296112314257054e-05,0.0013545805753772432
200,7.1,3826.722823272019,1531.4625602842705,2169.650418989873,15.010657527902671,16.301602733150514,3859.24424454287,4082.074821198957,393.53339260021215,416.25578777655545,0.8912483866305944,0.10540358899802334,0.001729164408098298,6.333214707593633e-05,0.001537782719626234
200,7.2,3830.583830789247,1534.7101674634164,2199.933534406966,15.140745015934888,16.495280839620538,3845.3589644025883,4071.278002528928,392.11748807213354,415.1548186719143,0.9026889690923583,0.09311743733339245,0.0023219733315797127,0.000122201893010825,0.0017194584587038096
200,7.3,3833.7247513113603,1537.4830097040274,2229.146298393461,15.268759586986295,16.686285985682392,3831.4743389795353,4060.0292769796315,390.7016503066323,414.0077678901186,0.9136788987885024,0.0810483531827145,0.0030973057721001384,0.00023698483971818518,0.0018883436053579736
200,7.4,3836.1832351698145,1539.804110104908,2256.6622059800925,15.39473068539916,16.87335020376551,3817.6022501272823,4048.2914906115143,389.287090915581,412.81084678371457,0.9239974682049005,0.0693358525067579,0.004093953185034558,0.0004611255419750556,0.002028875949417635
200,7.5,3837.9967197640144,1541.696656293887,2281.5074583656174,15.51869119855003,17.054503568378788,3803.7541037917636,4036.030442309657,387.8749729817791,411.5605678095636,0.9333070266705642,0.05820823455389455,0.005335377785936731,0.000893969203181267,0.002121748699077549
200,7.6,3839.202183856211,1543.1838099822492,2302.3409417700623,15.640676987263545,17.226982377363218,3789.9407696037856,4023.225872276591,386.4664048991027,410.25486504327074,0.941143753068982,0.048002406174675424,0.006798166784294851,0.0016993862891216962,0.002148056337535167
200,7.7,3839.835922266329,1544.2885299521863,2317.774314149952,15.7607264045955,17.38777963499183,3776.1725303893963,4009.8882844474356,385.06243522399564,408.8948095881301,0.9470204378878222,0.03910692659210544,0.008378324757178894,0.0030885272018073384,0.0020988296806108853
200,7.8,3839.9333449366536,1545.0334118088256,2327.101278637674,15.878879818315728,17.535069967100114,3762.4590421267962,3996.0721640590873,383.66404859221,407.4859573920847,0.9506720237048807,0.03178548855239428,0.009905664209016219,0.005231263739344932,0.0019840743878966867
200,7.9,3839.5288037492364,1545.440546987975,2330.769488208155,15.995179147978321,17.66929226438029,3748.8093050030748,3981.8702090380007,382.27216276741547,406.03776101298615,0.9522275874056492,0.02602205881768086,0.011225931069096907,0.008157967151542114,0.0018288116898719572
200,8.0,3838.655448259959,1545.5314022806897,2329.993924304944,16.109667427151273,17.792570554372077,3735.231645166093,3967.3895535166325,380.88762678040854,404.56114509201745,0.9520940025733627,0.02157226870108929,0.012266865852200087,0.011765138632724935,0.001658613399460366
200,8.1,3837.345110849847,1545.3267203961059,2326.063250285912,16.222388397882327,17.907377834097115,3721.7337067750955,3952.729310368403,379.5112201185008,403.06621632957257,0.9507214352493061,0.01812863433748946,0.01303016915935592,0.01589782172269966,0.0014905351029738778
200,8.2,3835.62822042777,1544.8464411703585,2319.9870666112593,16.333386142291253,18.015764610635372,3708.3224534867873,3937.970649326958,378.14365287705664,401.5612517349919,0.948474909227523,0.015426185214623965,0.013552476683974043,0.02041236845274816,0.0013331528303353898
200,8.3,3833.5337435482015,1544.109642718969,2312.4636483577397,16.442704754717315,18.119219966273192,3695.004178548648,3923.176296885112,376.7855667887248,400.0526476304459,0.9456156294635513,0.013267480109533214,0.013877864787061397,0.025196670506553408,0.0011897234887394772
200,8.4,3831.0891463248045,1543.134499264199,2303.9558243077277,16.55038805918603,18.218779248491742,3681.7845198209666,3908.3936162801187,375.4375367552596,398.5452337220273,0.9423229056463484,0.011512689398557624,0.014046358694697707,0.030168626244053094,0.0010607842954574523
200,8.5,3828.3203856473824,1541.9382583162212,2294.7690519029056,16.656479360605374,18.315160441577664,3668.6684850694987,3893.6581340419784,374.10007342665426,397.0426327075993,0.9387194415157133,0.010063605899826184,0.0140909954749756,0.03526909405860161,0.0009456475297133621
200,8.6,3825.2519127206974,1540.537229673323,2285.1074594758215,16.76102124295392,18.40886918820117,3655.660477968032,3878.99649149746,372.7736258526645,395.54756124644604,0.934890338106312,0.008850547540362973,0.014038105489231094,0.04045530405419197,0.0008431514625221457
200,8.7,3821.9066942914224,1538.9467873929464,2275.1100879311925,16.86405540262107,18.500269768667753,3642.7643286233133,3864.4286894469406,371.45858459548504,394.06205885260925,0.9308957873977547,0.007823196465629765,0.013908460836030074,0.04569594854124978,0.0007520132774017447
200,8.8,3818.3062481946477,1537.1813825365991,2264.8736547001026,16.965622514271796,18.589631266874168,3629.983327258522,3849.9697409174514,370.155285164508,392.5876564287959,0.9267792716567023,0.006944493530994264,0.013718460911330119,0.05096777123970623,0.0006709856739990884
200,8.9,3814.4706893713496,1535.2545646434519,2254.466855526288,17.06576213051187,18.677157486046415,3617.3202592134257,3835.630879164748,368.8640115853452,391.12549944830783,0.9225728527916615,0.00618660432722067,0.01348112457310846,0.056253241990956195,0.0005989198483943728
200,9.0,3810.4187819492804,1533.1790088177534,2243.939464039173,17.164512608241278,18.763006543455685,3604.7774396721884,3821.4204446583844,367.5849999410796,389.67643840234786,0.9183006261500041,0.005528233067944574,0.013206863260022801,0.061538968353638916,0.0005347848367946263
200,9.1,3806.1679990478615,1530.966548829102,2233.3282251680916,17.26191105854387,18.847303920511457,3592.3567494107547,3807.3445433941815,366.3184420174835,388.24109592920945,0.9139810157452872,0.004952807403715517,0.012904067821991957,0.06681459850040526,0.0004776672117976427
200,9.2,3801.73458691401,1528.6282139211382,2222.6607462132665,17.357993315174724,18.93015131932881,3580.0596703170486,3793.407541086065,365.06448892507115,386.81991720781974,0.9096283294607895,0.004447230199842103,0.012579550736519802,0.072072052117369,0.0004267625683259684
200,9.3,3797.13362796227,1526.1742668498068,2211.958111742391,17.452793925061112,19.01163279091494,3567.887317913202,3779.6124362610467,363.8232544154428,385.4132080028396,0.9052538338920992,0.004001005462395168,0.012238879761454918,0.07730497245424259,0.00038136418658808323
200,9.4,3792.379109279425,1523.6142450070315,2201.2366783728376,17.5463461465394,19.09181905122899,3555.840475271929,3765.9611489267563,362.5948183397928,384.02116410056,0.9008665107753184,0.0036056155182235426,0.011886631547982836,0.08250832955641339,0.0003408513861548513
200,9.5,3787.4839882586466,1520.9570015206737,2190.509322348715,17.638681967247624,19.170770577631018,3543.919623509338,3752.4547423127106,361.37922975831077,382.6438939202185,0.8964735992898936,0.0032540695373003505,0.011526585769434387,0.0876781284229805,0.0003046786141036783
200,9.6,3782.4602570428156,1518.2107456066503,2179.7863236500575,17.729832124560062,19.248539864848293,3532.124970915685,3739.093597272044,360.1765099106917,381.2814362980268,0.8920809909896126,0.0029405711476698554,0.011161875320417028,0.09281119112519251,0.00027236568230971697
200,9.7,3777.319007779806,1515.3830836393527,2169.0760020388407,17.819826134699284,19.325173093523695,3520.456481446005,3725.8775508583367,358.9866551213723,379.93377461807415,0.8876935218233475,0.0026602700909809413,0.01079510368818689,0.0979049918365171,0.00024348922583857703
200,9.8,3772.0704917885555,1512.4810574731057,2158.385177257748,17.90869232937623,19.40071138341425,3508.913899303214,3712.8060048456555,357.8096393063089,378.60084787829237,0.8833151913392783,0.0024090740474590738,0.010428437416988665,0.10295753030654066,0.0002176753071435199
200,9.9,3766.7241790850367,1509.5111831522286,2147.7195080087836,17.996457899968235,19.475191745673246,3497.4967729538357,3699.8780128706208,356.6454164219011,377.2825595764732,0.8789493292032374,0.0021835042854185947,0.010063679771571864,0.10796723362285689,0.00019459305646012234
